"Geographic Location","Parameter","Value (Reported value — see source for units)","Source status","Release","Source"
"......Tongkil","2024 Population Density (persons per square kilometer)","255.1383013342011","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Tongkil","2015-2020 Percent Change in Population Density","47.41111708952444","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Tongkil","2015-2024 Percent Change in Population Density","62.25321799594388","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Tongkil","2020-2024 Percent Change in Population Density","10.06850853548967","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Panglima Estino","2015 Population","28817","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Panglima Estino","2020 Population","34249","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Panglima Estino","2024 Population","37157","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Panglima Estino","***Land Area (square kilometers)  a1/ a2/","42.83","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Panglima Estino","2015 Population Density (persons per square kilometer)","672.8227877655848","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Panglima Estino","2020 Population Density (persons per square kilometer)","799.6497781928555","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Panglima Estino","2024 Population Density (persons per square kilometer)","867.5461125379408","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Panglima Estino","2015-2020 Percent Change in Population Density","18.84998438421765","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Panglima Estino","2015-2024 Percent Change in Population Density","28.94124995662284","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Panglima Estino","2020-2024 Percent Change in Population Density","8.490758854273125","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Lugus","2015 Population","21897","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Lugus","2020 Population","29043","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Lugus","2024 Population","35412","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Lugus","***Land Area (square kilometers)  a1/ a2/","387.42","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Lugus","2015 Population Density (persons per square kilometer)","56.52005575344587","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Lugus","2020 Population Density (persons per square kilometer)","74.96515409632956","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Lugus","2024 Population Density (persons per square kilometer)","91.40467709462598","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Lugus","2015-2020 Percent Change in Population Density","32.63460748047676","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Lugus","2015-2024 Percent Change in Population Density","61.72078366899574","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Lugus","2020-2024 Percent Change in Population Density","21.92955273215577","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Pandami","2015 Population","25885","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Pandami","2020 Population","33177","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Pandami","2024 Population","35369","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Pandami","***Land Area (square kilometers)  a1/ a2/","57.07","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Pandami","2015 Population Density (persons per square kilometer)","453.5657963903977","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Pandami","2020 Population Density (persons per square kilometer)","581.3387068512353","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Pandami","2024 Population Density (persons per square kilometer)","619.7476782898195","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Pandami","2015-2020 Percent Change in Population Density","28.17075526366622","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Pandami","2015-2024 Percent Change in Population Density","36.63898010430752","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Pandami","2020-2024 Percent Change in Population Density","6.60698676794165","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Omar","2015 Population","25116","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Omar","2020 Population","28070","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Omar","2024 Population","30847","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Omar","***Land Area (square kilometers)  a1/ a2/","114.07","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Omar","2015 Population Density (persons per square kilometer)","220.1805908652582","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Omar","2020 Population Density (persons per square kilometer)","246.0769702814062","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Omar","2024 Population Density (persons per square kilometer)","270.421670903831","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Omar","2015-2020 Percent Change in Population Density","11.76142697881829","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Omar","2015-2024 Percent Change in Population Density","22.81812390508043","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Omar","2020-2024 Percent Change in Population Density","9.893124332027073","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"..Region X (Northern Mindanao)","2015 Population","4689302","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"..Region X (Northern Mindanao)","2020 Population","5022768","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"..Region X (Northern Mindanao)","2024 Population","5178326","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"..Region X (Northern Mindanao)","***Land Area (square kilometers)  a1/ a2/","18622.74","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"..Region X (Northern Mindanao)","2015 Population Density (persons per square kilometer)","251.8051586393839","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"..Region X (Northern Mindanao)","2020 Population Density (persons per square kilometer)","269.7115462064122","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"..Region X (Northern Mindanao)","2024 Population Density (persons per square kilometer)","278.0646671757217","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"..Region X (Northern Mindanao)","2015-2020 Percent Change in Population Density","7.111207595501423","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"..Region X (Northern Mindanao)","2015-2024 Percent Change in Population Density","10.42850300535133","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"..Region X (Northern Mindanao)","2020-2024 Percent Change in Population Density","3.097057240151239","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Bukidnon","2015 Population","1415226","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Bukidnon","2020 Population","1541308","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Bukidnon","2024 Population","1601902","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Bukidnon","***Land Area (square kilometers)  a1/ a2/","9360.569999999998","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Bukidnon","2015 Population Density (persons per square kilometer)","151.1901518817765","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Bukidnon","2020 Population Density (persons per square kilometer)","164.6596307703484","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Bukidnon","2024 Population Density (persons per square kilometer)","171.1329545102489","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Bukidnon","2015-2020 Percent Change in Population Density","8.90896577649082","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Bukidnon","2015-2024 Percent Change in Population Density","13.190543418507","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Bukidnon","2020-2024 Percent Change in Population Density","3.93133624168563","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Baungon","2015 Population","34336","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Baungon","2020 Population","37111","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Baungon","2024 Population","39151","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Baungon","***Land Area (square kilometers)  a1/ a2/","198.81","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Baungon","2015 Population Density (persons per square kilometer)","172.707610281173","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Baungon","2020 Population Density (persons per square kilometer)","186.6656606810523","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Baungon","2024 Population Density (persons per square kilometer)","196.9267139479906","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Baungon","2015-2020 Percent Change in Population Density","8.081896551724139","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Baungon","2015-2024 Percent Change in Population Density","14.02318266542405","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Baungon","2020-2024 Percent Change in Population Density","5.497022446174993","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Damulog","2015 Population","30302","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Damulog","2020 Population","39322","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Damulog","2024 Population","38564","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Damulog","***Land Area (square kilometers)  a1/ a2/","155.28","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Damulog","2015 Population Density (persons per square kilometer)","195.1442555383823","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Damulog","2020 Population Density (persons per square kilometer)","253.2328696548171","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Damulog","2024 Population Density (persons per square kilometer)","248.3513652756311","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Damulog","2015-2020 Percent Change in Population Density","29.76701207841067","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Damulog","2015-2024 Percent Change in Population Density","27.26552702791894","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Damulog","2020-2024 Percent Change in Population Density","-1.927674075581104","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Dangcagan","2015 Population","23723","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Dangcagan","2020 Population","26076","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Dangcagan","2024 Population","27128","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Dangcagan","***Land Area (square kilometers)  a1/ a2/","438.26","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Dangcagan","2015 Population Density (persons per square kilometer)","54.12996851184229","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Dangcagan","2020 Population Density (persons per square kilometer)","59.49892757723726","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Dangcagan","2024 Population Density (persons per square kilometer)","61.89932916533564","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Dangcagan","2015-2020 Percent Change in Population Density","9.91864435358092","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Dangcagan","2015-2024 Percent Change in Population Density","14.35315938119124","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Dangcagan","2020-2024 Percent Change in Population Density","4.034361098327953","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Don Carlos","2015 Population","66959","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Don Carlos","2020 Population","69273","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Don Carlos","2024 Population","73592","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Don Carlos","***Land Area (square kilometers)  a1/ a2/","219.22","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Don Carlos","2015 Population Density (persons per square kilometer)","305.4420217133473","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Don Carlos","2020 Population Density (persons per square kilometer)","315.9976279536539","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Don Carlos","2024 Population Density (persons per square kilometer)","335.6992975093513","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Don Carlos","2015-2020 Percent Change in Population Density","3.455846114786657","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Don Carlos","2015-2024 Percent Change in Population Density","9.906061918487415","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Don Carlos","2020-2024 Percent Change in Population Density","6.234752356618007","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Impasug-ong","2015 Population","47859","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Impasug-ong","2020 Population","53863","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Impasug-ong","2024 Population","55901","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Impasug-ong","***Land Area (square kilometers)  a1/ a2/","708.47","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
